,Date,Rainfall_Castel_del_Piano,Rainfall_Abbadia_S_Salvatore,Rainfall_S_Fiora,Rainfall_Laghetto_Verde,Rainfall_Vetta_Amiata,Depth_to_Groundwater_S_Fiora_8,Depth_to_Groundwater_S_Fiora_11bis,Depth_to_Groundwater_David_Lazzaretti,Temperature_Abbadia_S_Salvatore,Temperature_S_Fiora,Temperature_Laghetto_Verde,Flow_Rate_Bugnano,Flow_Rate_Arbure,Flow_Rate_Ermicciolo,Flow_Rate_Galleria_Alta
806,2020-02-28,1.0,3.2,1.4,5.4,1.2,-38.85,-52.24,-305.98,5.25,4.1,4.1,-0.38552913200000005,-2.9585493460000003,-6.144216069,-21.11575505
807,2020-02-29,0.0,0.0,0.0,0.0,0.0,-38.84,-52.23,-305.92,5.8,4.15,4.3,-0.38552913200000005,-2.9585493460000003,-6.144216069,-21.11575505
808,2020-03-01,1.8,9.2,3.4,9.4,3.6,-38.84,-52.23,-305.95,7.05,7.35,7.1,-0.34071488,-2.66192768,-5.676778876,-19.06691519
809,2020-03-02,33.8,59.1,53.8,51.4,17.8,-38.82,-52.22,-305.96,7.25,6.1,5.95,-0.35864724200000003,-2.8020291360000003,-5.975556712,-20.07043704
810,2020-03-03,50.6,60.5,56.8,67.6,13.0,-38.79,-52.2,-305.95,4.85,4.95,4.6,-0.35864724200000003,-2.8020291360000003,-5.975556712,-20.07043704
811,2020-03-04,5.8,6.0,5.6,6.0,7.4,-38.78,-52.19,-305.85,4.85,4.4,4.35,-0.35864724200000003,-2.8020291360000003,-5.975556712,-20.07043704
812,2020-03-05,0.0,0.0,0.0,0.0,1.2,-38.77,-52.19,-305.8,5.9,3.85,3.9,-0.35864724200000003,-2.8020291360000003,-5.975556712,-20.07043704
813,2020-03-06,18.0,41.6,32.4,41.4,10.6,-38.75,-52.17,-305.82,7.3,7.0,6.4,-0.35864724200000003,-2.8020291360000003,-5.975556712,-20.07043704
814,2020-03-07,6.0,6.8,2.8,5.4,1.6,-38.74,-52.17,-305.73,4.0,5.0,3.45,-0.35864724200000003,-2.8020291360000003,-5.975556712,-20.07043704
815,2020-03-08,0.4,2.7,2.2,2.4,0.8,-38.74,-52.17,-305.62,4.5,3.75,4.0,-0.34071488,-2.66192768,-5.676778876,-19.06691519
816,2020-03-09,0.0,0.0,0.0,0.0,0.4,-38.74,-52.16,-305.62,5.7,3.65,4.15,-0.35864724200000003,-2.8020291360000003,-5.975556712,-20.07043704
817,2020-03-10,0.0,0.0,0.0,0.2,0.2,-38.74,-52.16,-305.55,6.6,6.0,6.45,-0.35864724200000003,-2.8020291360000003,-5.975556712,-20.07043704
818,2020-03-11,0.0,0.0,0.0,0.0,0.0,-38.74,-52.16,-305.48,9.9,8.6,8.3,-0.35864724200000003,-2.8020291360000003,-5.975556712,-20.07043704
819,2020-03-12,0.0,0.0,0.0,0.0,0.0,-38.74,-52.16,-305.43,8.05,6.65,7.2,-0.35864724200000003,-2.8020291360000003,-5.975556712,-20.07043704
820,2020-03-13,0.0,0.0,0.0,0.2,0.0,-38.74,-52.16,-305.44,7.85,7.95,7.9,-0.35864724200000003,-2.8020291360000003,-5.975556712,-20.07043704
821,2020-03-14,0.0,0.0,0.0,0.0,0.0,-38.74,-52.16,-305.42,8.75,8.65,7.65,-0.35864724200000003,-2.8020291360000003,-5.975556712,-20.07043704
822,2020-03-15,0.0,0.0,0.0,0.2,0.0,-38.74,-52.16,-305.36,5.75,6.1,5.1,-0.34071488,-2.66192768,-5.676778876,-19.06691519
823,2020-03-16,0.0,0.0,0.0,0.0,0.0,-38.74,-52.16,-305.29,8.5,6.6,7.3,-0.35864724200000003,-2.8020291360000003,-5.975556712,-20.07043704
824,2020-03-17,0.0,0.0,0.0,0.0,0.0,-38.74,-52.16,-305.22,9.5,6.75,7.7,-0.35864724200000003,-2.8020291360000003,-5.975556712,-20.07043704
825,2020-03-18,0.0,0.0,0.0,0.0,0.0,-38.73,-52.16,-305.21,10.15,9.35,8.25,-0.35864724200000003,-2.8020291360000003,-5.975556712,-20.07043704
826,2020-03-19,0.0,0.0,0.0,0.0,0.0,-38.73,-52.16,-305.2,11.35,9.45,9.6,-0.35864724200000003,-2.8020291360000003,-5.975556712,-20.07043704
827,2020-03-20,0.0,0.0,0.0,0.0,0.0,-38.73,-52.15,-305.19,11.4,8.75,9.45,-0.35864724200000003,-2.8020291360000003,-5.975556712,-20.07043704
828,2020-03-21,0.0,0.0,0.0,0.0,0.0,-38.72,-52.15,-305.22,10.4,7.95,8.7,-0.35864724200000003,-2.8020291360000003,-5.975556712,-20.07043704
829,2020-03-22,0.0,0.0,0.0,0.0,0.0,-38.72,-52.15,-305.19,7.45,8.55,7.55,-0.34071488,-2.66192768,-5.676778876,-19.06691519
830,2020-03-23,0.0,0.0,0.0,0.0,0.0,-38.72,-52.14,-305.13,-0.7,0.4,-0.65,-0.35864724200000003,-2.8020291360000003,-5.975556712,-20.07043704
831,2020-03-24,0.2,0.0,0.0,0.0,0.0,-38.71,-52.14,-305.1,-1.2,-2.05,-1.1,-0.35864724200000003,-2.8020291360000003,-5.975556712,-20.07043704
832,2020-03-25,0.0,0.0,0.0,0.0,0.0,-38.7,-52.13,-305.13,-0.9,0.75,-1.1,-0.35864724200000003,-2.8020291360000003,-5.975556712,-20.07043704
833,2020-03-26,0.0,10.0,8.0,0.0,0.0,-38.7,-52.13,-305.15,0.4,1.85,0.25,-0.35864724200000003,-2.8020291360000003,-5.975556712,-20.07043704
834,2020-03-27,26.6,1.4,4.4,14.0,1.2,-38.69,-52.13,-305.07,4.25,5.65,3.95,-0.35864724200000003,-2.8020291360000003,-5.975556712,-20.07043704
835,2020-03-28,0.0,0.0,0.0,0.4,3.0,-38.69,-52.12,-304.99,7.9,7.65,7.25,-0.35864724200000003,-2.8020291360000003,-5.975556712,-20.07043704
836,2020-03-29,0.0,0.0,0.0,0.2,0.2,-38.69,-52.12,-304.95,8.85,7.8,7.45,-0.34071488,-2.66192768,-5.676778876,-19.06691519
837,2020-03-30,0.4,0.0,6.4,0.0,0.0,-38.68,-52.12,-304.93,8.9,7.1,7.3,-0.35864724200000003,-2.8020291360000003,-5.975556712,-20.07043704
838,2020-03-31,3.0,15.4,9.6,16.2,2.6,-38.68,-52.11,-304.88,1.55,2.75,1.15,-0.35864724200000003,-2.8020291360000003,-5.975556712,-20.07043704
839,2020-04-01,2.2,2.2,1.4,2.0,0.0,-38.67,-52.11,-304.84,0.95,0.5,1.15,-0.3733,-2.921933333,-6.167066922,-20.95094444
840,2020-04-02,0.0,0.0,0.0,0.0,0.0,-38.67,-52.11,-304.83,3.75,2.6,2.8,-0.3733,-2.921933333,-6.167066922,-20.95094444
841,2020-04-03,0.0,0.0,0.0,0.0,0.0,-38.67,-52.11,-304.8,6.05,5.35,5.15,-0.3733,-2.921933333,-6.167066922,-20.95094444
842,2020-04-04,0.0,0.0,0.0,0.0,0.0,-38.66,-52.11,-304.73,8.45,8.25,8.0,-0.3733,-2.921933333,-6.167066922,-20.95094444
843,2020-04-05,0.2,0.0,0.0,0.0,0.0,-38.66,-52.1,-304.67,9.05,8.5,9.1,-0.354635,-2.775836667,-5.858713576,-19.90339722
844,2020-04-06,0.0,0.0,0.0,0.0,0.0,-38.66,-52.1,-304.61,11.45,10.65,9.95,-0.3733,-2.921933333,-6.167066922,-20.95094444
845,2020-04-07,0.0,0.0,0.0,0.0,0.0,-38.66,-52.1,-304.57,11.75,10.35,10.15,-0.3733,-2.921933333,-6.167066922,-20.95094444
846,2020-04-08,0.0,0.0,0.0,0.0,0.0,-38.66,-52.1,-304.56,11.8,9.95,10.2,-0.3733,-2.921933333,-6.167066922,-20.95094444
847,2020-04-09,0.0,0.0,0.0,0.0,0.0,-38.65,-52.1,-304.56,11.15,9.35,9.35,-0.3733,-2.921933333,-6.167066922,-20.95094444
848,2020-04-10,0.0,0.0,0.0,0.0,0.0,-38.65,-52.1,-304.53,13.5,11.4,11.65,-0.3733,-2.921933333,-6.167066922,-20.95094444
849,2020-04-11,0.0,0.0,0.0,0.0,0.0,-38.65,-52.09,-304.51,14.65,13.75,12.8,-0.3733,-2.921933333,-6.167066922,-20.95094444
850,2020-04-12,0.0,0.0,0.0,0.0,0.0,-38.64,-52.09,-304.5,15.35,12.9,13.15,-0.354635,-2.775836667,-5.858713576,-19.90339722
851,2020-04-13,0.0,0.0,0.0,0.0,0.0,-38.64,-52.09,-304.51,12.8,9.65,11.15,-0.3733,-2.921933333,-6.167066922,-20.95094444
852,2020-04-14,0.0,0.0,0.0,0.0,0.0,-38.63,-52.08,-304.53,9.2,11.05,9.7,-0.3733,-2.921933333,-6.167066922,-20.95094444
853,2020-04-15,0.0,0.0,0.0,0.0,0.0,-38.63,-52.08,-304.44,7.15,8.15,7.35,-0.3733,-2.921933333,-6.167066922,-20.95094444
854,2020-04-16,0.0,0.0,0.0,0.0,0.0,-38.63,-52.08,-304.4,10.85,8.6,9.8,-0.3733,-2.921933333,-6.167066922,-20.95094444
855,2020-04-17,0.0,0.0,0.0,0.0,0.0,-38.63,-52.08,-304.4,12.3,9.45,11.1,-0.3733,-2.921933333,-6.167066922,-20.95094444
856,2020-04-18,0.0,0.0,0.0,0.0,0.0,-38.62,-52.07,-304.38,12.9,11.8,12.25,-0.3733,-2.921933333,-6.167066922,-20.95094444
857,2020-04-19,0.0,0.0,0.0,0.0,0.0,-38.62,-52.07,-304.39,14.45,12.75,13.35,-0.354635,-2.775836667,-5.858713576,-19.90339722
858,2020-04-20,10.8,11.8,15.8,12.6,6.4,-38.61,-52.06,-304.41,11.25,11.7,10.85,-0.3733,-2.921933333,-6.167066922,-20.95094444
859,2020-04-21,9.8,19.8,9.6,21.0,13.0,-38.6,-52.06,-304.4,8.0,9.5,8.0,-0.3733,-2.921933333,-6.167066922,-20.95094444
860,2020-04-22,0.8,2.8,0.2,3.2,2.0,-38.6,-52.06,-304.33,7.2,8.3,7.05,-0.3733,-2.921933333,-6.167066922,-20.95094444
861,2020-04-23,10.8,19.8,9.6,22.2,9.4,-38.6,-52.05,-304.27,10.55,9.8,9.6,-0.3733,-2.921933333,-6.167066922,-20.95094444
862,2020-04-24,0.0,0.0,0.0,0.0,0.0,-38.59,-52.05,-304.25,11.9,9.65,10.0,-0.3733,-2.921933333,-6.167066922,-20.95094444
863,2020-04-25,0.0,0.0,0.0,0.0,0.0,-38.59,-52.05,-304.25,13.2,10.2,10.85,-0.3733,-2.921933333,-6.167066922,-20.95094444
864,2020-04-26,0.0,0.0,0.0,0.0,0.0,-38.59,-52.05,-304.24,11.8,9.45,10.05,-0.354635,-2.775836667,-5.858713576,-19.90339722
865,2020-04-27,0.0,0.0,0.0,0.0,0.0,-38.58,-52.04,-304.19,12.2,9.95,11.05,-0.3733,-2.921933333,-6.167066922,-20.95094444
866,2020-04-28,9.0,4.0,6.4,3.2,2.6,-38.58,-52.04,-304.18,10.0,9.9,9.35,-0.3733,-2.921933333,-6.167066922,-20.95094444
867,2020-04-29,15.8,41.9,17.0,46.2,21.2,-38.57,-52.04,-304.17,12.5,11.95,11.8,-0.3733,-2.921933333,-6.167066922,-20.95094444
868,2020-04-30,0.0,0.0,0.0,0.0,0.0,-38.57,-52.03,-304.13,11.35,11.15,10.15,-0.3733,-2.921933333,-6.167066922,-20.95094444
869,2020-05-01,0.0,0.6,0.4,0.6,0.0,-38.56,-52.03,-304.12,12.9,12.2,11.7,-0.342085672,-2.8469098230000003,-5.865718846,-20.4532043
870,2020-05-02,0.0,1.4,0.0,2.2,0.0,-38.56,-52.03,-304.11,15.0,14.25,15.15,-0.342085672,-2.8469098230000003,-5.865718846,-20.4532043
871,2020-05-03,0.0,0.0,0.0,0.0,0.0,-38.56,-52.03,-304.07,14.3,12.85,13.6,-0.324981389,-2.704564332,-5.572432902999999,-19.43054409
872,2020-05-04,0.0,0.0,0.0,0.0,0.2,-38.55,-52.02,-304.0,13.9,12.3,12.65,-0.342085672,-2.8469098230000003,-5.865718846,-20.4532043
873,2020-05-05,0.0,0.0,0.0,0.0,0.0,-38.55,-52.02,-303.99,15.35,12.0,13.45,-0.342085672,-2.8469098230000003,-5.865718846,-20.4532043
874,2020-05-06,0.0,0.0,0.0,0.0,0.0,-38.55,-52.02,-303.99,14.1,13.7,13.8,-0.342085672,-2.8469098230000003,-5.865718846,-20.4532043
875,2020-05-07,0.0,0.0,0.0,0.0,0.0,-38.55,-52.02,-303.93,12.6,12.95,12.4,-0.342085672,-2.8469098230000003,-5.865718846,-20.4532043
876,2020-05-08,0.0,0.0,0.0,0.0,0.0,-38.54,-52.02,-303.9,15.45,13.25,13.65,-0.342085672,-2.8469098230000003,-5.865718846,-20.4532043
877,2020-05-09,0.0,0.0,0.0,0.0,0.0,-38.54,-52.01,-303.91,15.5,11.8,13.45,-0.342085672,-2.8469098230000003,-5.865718846,-20.4532043
878,2020-05-10,0.0,0.0,0.0,0.0,0.0,-38.54,-52.01,-303.94,15.55,14.6,14.65,-0.324981389,-2.704564332,-5.572432902999999,-19.43054409
879,2020-05-11,0.6,1.0,0.8,1.2,1.0,-38.53,-52.01,-303.96,13.9,13.1,13.05,-0.342085672,-2.8469098230000003,-5.865718846,-20.4532043
880,2020-05-12,0.0,3.3,0.8,3.6,0.8,-38.53,-52.0,-303.9,15.15,14.2,14.2,-0.342085672,-2.8469098230000003,-5.865718846,-20.4532043
881,2020-05-13,0.0,0.0,0.0,0.0,0.0,-38.52,-52.0,-303.88,16.0,15.35,14.5,-0.342085672,-2.8469098230000003,-5.865718846,-20.4532043
882,2020-05-14,0.0,0.0,0.0,0.0,0.0,-38.52,-52.0,-303.89,17.95,17.35,17.3,-0.342085672,-2.8469098230000003,-5.865718846,-20.4532043
883,2020-05-15,0.0,0.2,0.4,0.8,0.2,-38.52,-52.0,-303.83,13.9,12.15,12.5,-0.342085672,-2.8469098230000003,-5.865718846,-20.4532043
884,2020-05-16,0.0,0.0,0.0,0.4,0.0,-38.51,-51.99,-303.78,14.4,14.0,12.45,-0.342085672,-2.8469098230000003,-5.865718846,-20.4532043
885,2020-05-17,0.4,1.8,1.6,2.2,2.0,-38.51,-51.99,-303.77,20.1,16.9,18.05,-0.324981389,-2.704564332,-5.572432902999999,-19.43054409
886,2020-05-18,0.0,0.0,0.0,0.0,0.0,-38.51,-51.99,-303.75,16.15,15.6,15.15,-0.342085672,-2.8469098230000003,-5.865718846,-20.4532043
887,2020-05-19,15.0,3.6,13.6,3.8,2.2,-38.5,-51.98,-303.77,16.4,15.05,15.2,-0.342085672,-2.8469098230000003,-5.865718846,-20.4532043
888,2020-05-20,1.8,7.2,4.6,7.0,4.0,-38.5,-51.98,-303.77,11.7,12.6,11.95,-0.342085672,-2.8469098230000003,-5.865718846,-20.4532043
889,2020-05-21,2.6,1.2,1.4,1.0,1.8,-38.5,-51.98,-303.71,14.6,14.65,14.65,-0.342085672,-2.8469098230000003,-5.865718846,-20.4532043
890,2020-05-22,0.0,0.0,0.0,0.0,0.0,-38.5,-51.98,-303.63,16.8,15.2,15.7,-0.342085672,-2.8469098230000003,-5.865718846,-20.4532043
891,2020-05-23,0.0,0.0,0.0,0.0,0.0,-38.5,-51.98,-303.6,18.75,16.75,17.6,-0.342085672,-2.8469098230000003,-5.865718846,-20.4532043
892,2020-05-24,0.0,0.0,0.0,0.0,0.0,-38.49,-51.98,-303.61,16.75,16.65,16.75,-0.324981389,-2.704564332,-5.572432902999999,-19.43054409
893,2020-05-25,0.8,0.0,1.2,0.0,0.0,-38.49,-51.98,-303.6,15.8,13.9,15.25,-0.342085672,-2.8469098230000003,-5.865718846,-20.4532043
894,2020-05-26,0.0,0.0,0.0,0.0,0.0,-38.49,-51.97,-303.59,13.85,14.0,14.35,-0.342085672,-2.8469098230000003,-5.865718846,-20.4532043
895,2020-05-27,0.0,0.0,0.0,0.0,0.0,-38.49,-51.97,-303.57,12.35,11.85,12.6,-0.342085672,-2.8469098230000003,-5.865718846,-20.4532043
896,2020-05-28,0.0,0.0,0.0,0.0,0.0,-38.48,-51.97,-303.58,13.95,12.35,13.3,-0.342085672,-2.8469098230000003,-5.865718846,-20.4532043
897,2020-05-29,1.0,1.0,0.6,1.0,0.8,-38.47,-51.96,-303.61,10.05,10.4,9.95,-0.342085672,-2.8469098230000003,-5.865718846,-20.4532043
898,2020-05-30,1.6,6.4,1.0,7.4,1.0,-38.47,-51.96,-303.63,11.05,11.15,11.35,-0.342085672,-2.8469098230000003,-5.865718846,-20.4532043
899,2020-05-31,0.0,0.4,0.0,0.6,0.0,-38.47,-51.96,-303.61,13.05,11.4,12.0,-0.324981389,-2.704564332,-5.572432902999999,-19.43054409
900,2020-06-01,0.0,0.0,0.0,0.0,0.0,-38.46,-51.95,-303.58,13.9,13.55,13.2,-0.359941929,-2.9252534110000004,-5.756610351,-21.35885556
901,2020-06-02,0.0,0.0,0.0,0.0,0.0,-38.46,-51.95,-303.58,15.95,14.1,14.4,-0.359941929,-2.9252534110000004,-5.756610351,-21.35885556
902,2020-06-03,0.0,0.0,0.0,0.0,0.0,-38.45,-51.95,-303.59,15.85,14.05,14.8,-0.359941929,-2.9252534110000004,-5.756610351,-21.35885556
903,2020-06-04,16.6,0.6,10.4,3.0,2.8,-38.44,-51.94,-303.62,15.05,14.85,14.2,-0.359941929,-2.9252534110000004,-5.756610351,-21.35885556
904,2020-06-05,47.6,39.7,53.8,41.4,22.6,-38.43,-51.93,-303.63,14.55,14.9,14.3,-0.359941929,-2.9252534110000004,-5.756610351,-21.35885556
905,2020-06-06,0.0,2.0,0.0,7.8,0.2,-38.43,-51.93,-303.55,17.1,15.55,15.2,-0.359941929,-2.9252534110000004,-5.756610351,-21.35885556
906,2020-06-07,0.0,0.0,0.2,0.2,0.0,-38.43,-51.93,-303.52,16.0,13.75,14.0,-0.34194483299999995,-2.7789907410000003,-5.468779832999999,-20.29091278
907,2020-06-08,17.4,68.4,46.4,61.6,20.2,-38.42,-51.92,-303.51,14.9,14.2,14.6,-0.359941929,-2.9252534110000004,-5.756610351,-21.35885556
908,2020-06-09,18.6,25.3,8.4,17.4,9.2,-38.41,-51.92,-303.48,13.65,12.4,13.35,-0.359941929,-2.9252534110000004,-5.756610351,-21.35885556
909,2020-06-10,31.2,19.7,9.4,25.0,6.2,-38.4,-51.91,-303.47,12.35,11.85,11.25,-0.359941929,-2.9252534110000004,-5.756610351,-21.35885556
910,2020-06-11,9.6,15.6,18.8,13.4,6.2,-38.4,-51.91,-303.45,12.65,11.85,12.2,-0.359941929,-2.9252534110000004,-5.756610351,-21.35885556
911,2020-06-12,1.2,0.4,0.6,0.4,1.8,-38.4,-51.91,-303.41,14.3,12.95,13.6,-0.359941929,-2.9252534110000004,-5.756610351,-21.35885556
912,2020-06-13,0.0,0.0,0.0,0.0,0.0,-38.4,-51.91,-303.39,17.85,16.1,16.35,-0.359941929,-2.9252534110000004,-5.756610351,-21.35885556
913,2020-06-14,0.2,4.4,2.0,4.2,2.2,-38.39,-51.91,-303.39,15.3,13.85,14.55,-0.34194483299999995,-2.7789907410000003,-5.468779832999999,-20.29091278
914,2020-06-15,0.0,0.0,0.0,0.0,0.0,-38.39,-51.91,-303.37,16.75,16.05,15.85,-0.359941929,-2.9252534110000004,-5.756610351,-21.35885556
915,2020-06-16,0.0,0.0,0.0,0.2,0.0,-38.39,-51.91,-303.36,17.45,16.8,15.8,-0.359941929,-2.9252534110000004,-5.756610351,-21.35885556
916,2020-06-17,15.0,7.3,28.8,18.0,3.2,-38.39,-51.9,-303.35,16.1,15.1,15.1,-0.359941929,-2.9252534110000004,-5.756610351,-21.35885556
917,2020-06-25,0.0,0.0,0.0,0.0,0.0,-38.38,-51.9,-303.27,21.45,18.2,19.8,-0.359941929,-2.9252534110000004,-5.756610351,-21.35885556
918,2020-06-26,0.0,0.0,0.0,0.0,0.0,-38.38,-51.89,-303.27,20.7,18.3,19.2,-0.359941929,-2.9252534110000004,-5.756610351,-21.35885556
919,2020-06-27,0.0,0.0,0.0,0.0,0.0,-38.38,-51.89,-303.27,20.5,17.95,18.85,-0.359941929,-2.9252534110000004,-5.756610351,-21.35885556
920,2020-06-28,0.0,0.0,0.0,0.0,0.0,-38.38,-51.89,-303.27,22.1,19.9,20.45,-0.34194483299999995,-2.7789907410000003,-5.468779832999999,-20.29091278
921,2020-06-29,0.0,0.0,0.0,0.0,0.0,-38.37,-51.89,-303.28,22.45,20.15,20.2,-0.359941929,-2.9252534110000004,-5.756610351,-21.35885556
922,2020-06-30,0.0,0.0,0.0,0.0,0.0,-38.37,-51.89,-303.27,22.0,20.35,21.1,-0.359941929,-2.9252534110000004,-5.756610351,-21.35885556
