,Date,Rainfall_Terni,Flow_Rate_Lupa
3527,2019-09-10,3.0,-112.64
3528,2019-09-11,3.0,-112.65
3529,2019-09-12,3.0,-112.66
3530,2019-09-13,3.0,-112.67
3531,2019-09-14,3.0,-112.68
3532,2019-09-15,3.0,-112.69
3533,2019-09-16,3.0,-112.7
3534,2019-09-17,3.0,-112.71
3535,2019-09-18,3.0,-112.72
3536,2019-09-19,3.0,-112.73
3537,2019-09-20,3.0,-112.74
3538,2019-09-21,3.0,-112.75
3539,2019-09-22,3.0,-112.76
3540,2019-09-23,3.0,-112.77
3541,2019-09-24,3.0,-112.78
3542,2019-09-25,3.0,-112.79
3543,2019-09-26,3.0,-112.8
3544,2019-09-27,3.0,-112.81
3545,2019-09-28,3.0,-112.82
3546,2019-09-29,3.0,-112.83
3547,2019-09-30,3.0,-112.84
3548,2019-10-01,1.436,-112.85
3549,2019-10-02,1.436,-112.86
3550,2019-10-03,1.436,-112.87
3551,2019-10-04,1.436,-112.88
3552,2019-10-05,1.436,-112.89
3553,2019-10-06,1.436,-112.9
3554,2019-10-07,1.436,-112.91
3555,2019-10-08,1.436,-112.92
3556,2019-10-11,1.436,-112.93
3557,2019-10-12,1.436,-112.94
3558,2019-10-13,1.436,-112.95
3559,2019-10-14,1.436,-112.96
3560,2019-10-15,1.436,-112.97
3561,2019-10-16,1.436,-112.98
3562,2019-10-17,1.436,-112.99
3563,2019-10-18,1.436,-113.0
3564,2019-10-19,1.436,-113.01
3565,2019-10-20,1.436,-113.02
3566,2019-10-21,1.436,-113.03
3567,2019-10-22,1.436,-113.04
3568,2019-10-23,1.436,-113.05
3569,2019-10-24,1.436,-113.06
3570,2019-10-25,1.436,-113.09
3571,2019-10-26,1.436,-113.1
3572,2019-10-27,1.436,-113.11
3573,2019-10-28,1.436,-113.12
3574,2019-10-29,1.436,-113.13
3575,2019-10-30,1.436,-113.14
3576,2019-10-31,1.436,-113.15
3577,2019-11-01,9.084,-113.16
3578,2019-11-02,9.084,-113.17
3579,2019-11-03,9.084,-113.18
3580,2019-11-04,9.084,-113.19
3581,2019-11-05,9.084,-113.2
3582,2019-11-06,9.084,-113.21
3583,2019-11-07,9.084,-113.22
3584,2019-11-08,9.084,-113.23
3585,2019-11-09,9.084,-113.24
3586,2019-11-10,9.084,-113.25
3587,2019-11-11,9.084,-113.26
3588,2019-11-12,9.084,-113.27
3589,2019-11-13,9.084,-113.28
3590,2019-11-14,9.084,-113.29
3591,2019-11-15,9.084,-113.3
3592,2019-11-16,9.084,-113.31
3593,2019-11-17,9.084,-113.32
3594,2019-11-18,9.084,-113.33
3595,2019-11-19,9.084,-113.34
3596,2019-11-20,9.084,-113.35
3597,2019-11-21,9.084,-113.36
3598,2019-11-22,9.084,-113.37
3599,2019-11-23,9.084,-113.38
3600,2019-11-24,9.084,-113.39
3601,2019-11-25,9.084,-113.4
3602,2019-11-26,9.084,-113.41
3603,2019-11-27,9.084,-113.42
3604,2019-11-28,9.084,-113.43
3605,2019-11-29,9.084,-113.44
3606,2019-12-02,2.6,-113.45
3607,2019-12-03,2.6,-113.46
3608,2019-12-04,2.6,-113.47
3609,2019-12-05,2.6,-113.48
3610,2019-12-06,2.6,-113.49
3611,2019-12-07,2.6,-113.5
3612,2019-12-08,2.6,-113.51
3613,2019-12-09,2.6,-113.52
3614,2019-12-10,2.6,-113.53
3615,2019-12-11,2.6,-113.54
3616,2019-12-12,2.6,-113.55
3617,2019-12-13,2.6,-113.56
3618,2019-12-14,2.6,-113.59
3619,2019-12-15,2.6,-113.6
3620,2019-12-16,2.6,-113.61
3621,2019-12-17,2.6,-113.62
3622,2019-12-18,2.6,-113.63
3623,2019-12-19,2.6,-113.64
3624,2019-12-20,2.6,-113.65
3625,2019-12-21,2.6,-113.66
3626,2019-12-22,2.6,-113.67
3627,2019-12-23,2.6,-113.68
3628,2019-12-24,2.6,-113.69
3629,2019-12-25,2.6,-113.7
3630,2019-12-26,2.6,-113.71
3631,2019-12-27,2.6,-113.72
3632,2019-12-28,2.6,-113.73
3633,2019-12-29,2.6,-113.74
3634,2019-12-30,2.6,-113.75
3635,2019-12-31,2.6,-113.76
3636,2020-01-01,2.2,-113.77
3637,2020-01-02,0.2,-113.78
3638,2020-01-03,0.0,-113.79
3639,2020-01-04,0.0,-113.8
3640,2020-01-05,0.2,-113.81
3641,2020-01-06,0.0,-113.82
3642,2020-01-07,0.0,-113.83
3643,2020-01-08,0.0,-113.84
3644,2020-01-09,0.2,-113.85
3645,2020-01-10,0.0,-113.86
3646,2020-01-11,0.0,-113.87
3647,2020-01-12,0.2,-113.88
3648,2020-01-13,0.2,-113.89
3649,2020-01-14,0.0,-113.9
3650,2020-01-15,0.2,-113.91
3651,2020-01-16,0.0,-113.92
3652,2020-01-17,0.2,-113.93
3653,2020-01-18,7.8,-113.94
3654,2020-01-19,1.6,-113.95
3655,2020-01-20,0.0,-113.96
3656,2020-01-21,0.0,-113.96
3657,2020-01-22,0.0,-113.96
3658,2020-01-23,0.2,-113.97
3659,2020-01-24,0.0,-113.98
3660,2020-01-25,4.2,-113.99
3661,2020-01-26,0.2,-114.0
3662,2020-01-27,0.2,-114.01
3663,2020-01-28,2.2,-114.02
3664,2020-01-29,0.2,-114.03
3665,2020-01-30,0.2,-114.04
3666,2020-01-31,0.0,-114.05
3667,2020-02-01,16.4,-114.06
3668,2020-02-02,2.4,-114.09
3669,2020-02-03,0.0,-114.1
3670,2020-02-04,3.0,-114.11
3671,2020-02-05,0.8,-114.12
3672,2020-02-06,0.0,-114.13
3673,2020-02-07,0.0,-114.14
3674,2020-02-08,0.0,-114.15
3675,2020-02-09,0.2,-114.16
3676,2020-02-10,0.4,-114.17
3677,2020-02-11,0.0,-114.18
3678,2020-02-12,0.2,-114.19
3679,2020-02-13,0.0,-114.2
3680,2020-02-14,8.2,-114.21
3681,2020-02-15,0.0,-114.22
3682,2020-02-16,0.2,-114.23
3683,2020-02-17,0.0,-114.24
3684,2020-02-18,0.0,-114.25
3685,2020-02-19,4.6,-114.26
3686,2020-02-20,0.2,-106.92
3687,2020-02-21,0.0,-106.47
3688,2020-02-22,0.0,-105.96
3689,2020-02-23,0.0,-105.6
3690,2020-02-24,0.0,-105.29
3691,2020-02-25,0.0,-104.93
3692,2020-02-26,5.0,-104.82
3693,2020-02-27,4.8,-104.49
3694,2020-02-28,6.2,-104.15
3695,2020-02-29,0.0,-103.78
3696,2020-03-02,18.8,-103.27
3697,2020-03-03,8.8,-104.06
3698,2020-03-04,0.2,-104.49
3699,2020-03-05,0.2,-104.57
3700,2020-03-06,8.6,-104.56
3701,2020-03-07,2.6,-104.35
3702,2020-03-08,0.2,-104.22
3703,2020-03-09,0.0,-104.08
3704,2020-03-10,0.0,-103.83
3705,2020-03-11,0.0,-103.54
3706,2020-03-12,0.0,-103.34
3707,2020-03-13,0.0,-103.24
3708,2020-03-14,0.0,-103.1
3709,2020-03-15,0.2,-103.09
3710,2020-03-16,0.0,-102.92
3711,2020-03-17,0.0,-102.6
3712,2020-03-18,0.0,-102.5
3713,2020-03-19,0.2,-102.39
3714,2020-03-20,0.0,-102.42
3715,2020-03-21,0.0,-102.5
3716,2020-03-22,0.0,-102.26
3717,2020-03-23,0.0,-102.58
3718,2020-03-24,0.6,-102.38
3719,2020-03-25,0.0,-102.24
3720,2020-03-26,0.0,-102.27
3721,2020-03-27,0.0,-102.11
3722,2020-03-28,9.2,-102.03
3723,2020-03-29,2.6,-101.89
3724,2020-03-30,1.6,-101.7
3725,2020-03-31,1.2,-101.89
3726,2020-04-01,0.4,-101.61
3727,2020-04-02,0.0,-101.36
3728,2020-04-03,0.0,-101.2
3729,2020-04-04,0.0,-101.07
3730,2020-04-05,0.0,-100.89
3731,2020-04-06,0.0,-100.65
3732,2020-04-07,0.0,-100.23
3733,2020-04-08,0.0,-99.91
3734,2020-04-09,0.0,-99.65
3735,2020-04-10,0.0,-99.35
3736,2020-04-11,0.0,-99.11
3737,2020-04-12,0.0,-98.8
3738,2020-04-13,0.0,-98.59
3739,2020-04-14,1.4,-98.37
3740,2020-04-15,0.0,-98.23
3741,2020-04-16,0.0,-97.92
3742,2020-04-17,0.0,-97.61
3743,2020-04-18,0.0,-97.26
3744,2020-04-19,0.0,-96.89
3745,2020-04-20,18.2,-96.58
3746,2020-04-21,1.0,-96.48
3747,2020-04-22,8.8,-96.22
3748,2020-04-23,0.0,-95.96
3749,2020-04-24,0.0,-95.74
3750,2020-04-25,0.2,-95.39
3751,2020-04-26,0.0,-95.06
3752,2020-04-27,0.0,-94.85
3753,2020-04-28,15.4,-94.8
3754,2020-04-29,6.8,-94.62
3755,2020-04-30,0.0,-94.21
3756,2020-05-01,0.0,-93.99
3757,2020-05-02,1.6,-93.65
3758,2020-05-03,0.0,-93.26
3759,2020-05-04,0.0,-92.82
3760,2020-05-05,0.0,-92.46
3761,2020-05-06,0.0,-92.06
3762,2020-05-07,0.0,-91.65
3763,2020-05-08,0.0,-91.28
3764,2020-05-09,0.0,-90.88
3765,2020-05-10,0.0,-90.49
3766,2020-05-11,2.8,-90.17
3767,2020-05-12,5.6,-89.78
3768,2020-05-13,0.4,-89.49
3769,2020-05-14,0.0,-89.15
3770,2020-05-15,0.0,-88.63
3771,2020-05-16,0.0,-88.08
3772,2020-05-17,0.0,-87.86
3773,2020-05-18,0.0,-87.42
3774,2020-05-19,76.0,-87.04
3775,2020-05-20,3.2,-86.76
3776,2020-05-21,0.0,-86.51
3777,2020-05-22,0.0,-86.24
3778,2020-05-23,0.0,-85.86
3779,2020-05-24,0.0,-85.45
3780,2020-05-25,0.0,-85.0
3781,2020-05-26,0.0,-84.61
3782,2020-05-27,0.0,-84.13
3783,2020-05-28,0.0,-83.75
3784,2020-05-29,22.8,-83.37
3785,2020-05-30,2.4,-83.18
3786,2020-05-31,0.4,-82.93
3787,2020-06-01,0.0,-82.48
3788,2020-06-02,4.4,-81.83
3789,2020-06-03,0.6,-81.64
3790,2020-06-04,8.0,-81.23
3791,2020-06-05,20.0,-81.51
3792,2020-06-06,0.2,-81.16
3793,2020-06-07,0.0,-80.81
3794,2020-06-08,2.6,-80.27
3795,2020-06-09,1.6,-79.73
3796,2020-06-10,3.6,-79.3
3797,2020-06-11,6.2,-79.12
3798,2020-06-12,0.2,-78.63
3799,2020-06-13,0.8,-78.29
3800,2020-06-14,1.6,-77.9
3801,2020-06-15,4.8,-77.43
3802,2020-06-16,0.6,-77.14
3803,2020-06-17,10.0,-76.89
3804,2020-06-18,2.8,-76.42
3805,2020-06-19,0.2,-76.39
3806,2020-06-20,0.0,-76.01
3807,2020-06-21,0.0,-75.64
3808,2020-06-22,0.0,-75.31
3809,2020-06-23,0.0,-74.88
3810,2020-06-24,0.0,-74.58
3811,2020-06-25,0.0,-74.29
3812,2020-06-26,0.0,-73.93
3813,2020-06-27,0.0,-73.6
3814,2020-06-28,0.0,-73.14
3815,2020-06-29,0.0,-72.88
3816,2020-06-30,0.0,-72.55
